customer_key,geography_key,customer_alternate_key,title,name,birth_date,marital_status,gender,email_address,total_children,education,occupation,house_owner_flag,number_cars_owned,address_line1,address_line2,phone
7953,545,AW00018952,NULL,Chloe  Hernandez,1971-04-22,M,"F         ",chloe16@adventure-works.com,4,Bachelors,Management,1,4,2335 Elkwood Drive,NULL,526-555-0167
7954,298,AW00018953,NULL,MyaA Patterson,1976-10-20,S,"F         ",mya12@adventure-works.com,2,Bachelors,Management,1,3,3994 Revision Drive,NULL,125-555-0121
7955,322,AW00018954,NULL,DaltonR Young,1970-11-23,S,"M         ",dalton24@adventure-works.com,3,Bachelors,Management,0,4,1685 Greenbelt Way,NULL,981-555-0138
7956,352,AW00018955,NULL,Justin  Jones,1967-08-19,S,"M         ",justin34@adventure-works.com,3,High School,Skilled Manual,1,2,4174 Tara St.,NULL,638-555-0114
7957,358,AW00018956,NULL,SaraW Howard,1967-10-15,S,"F         ",sara12@adventure-works.com,1,Bachelors,Professional,0,1,4730 Peterson Place,NULL,141-555-0158
7958,612,AW00018957,NULL,Mackenzie  Lopez,1967-10-08,S,"F         ",mackenzie42@adventure-works.com,1,Bachelors,Professional,1,1,9982 San Ramon Road,NULL,856-555-0145
7959,307,AW00018958,NULL,Natalie  Sanchez,1968-01-15,S,"F         ",natalie1@adventure-works.com,1,Bachelors,Professional,1,1,5336 Roberts Ct,NULL,858-555-0150
7960,71,AW00018959,NULL,Seth  Morris,1967-08-04,S,"M         ",seth89@adventure-works.com,1,Bachelors,Professional,0,1,6816 Detroit Ave.,NULL,600-555-0112
7961,347,AW00018960,NULL,Marcus  Johnson,1968-04-03,S,"M         ",marcus1@adventure-works.com,1,Bachelors,Professional,0,1,9882 Clay Rde,NULL,969-555-0195
7962,63,AW00018961,NULL,JeremiahD Henderson,1968-03-04,S,"M         ",jeremiah28@adventure-works.com,1,Bachelors,Professional,1,1,6075 Lake Nadine Pl.,NULL,162-555-0111
7963,310,AW00018962,NULL,SethR Parker,1968-06-23,M,"M         ",seth44@adventure-works.com,1,Partial College,Skilled Manual,1,1,8552 Stillwater Court,NULL,420-555-0174
7964,635,AW00018963,NULL,AmberM Collins,1967-08-02,M,"F         ",amber2@adventure-works.com,1,Partial College,Skilled Manual,1,1,737 Castle Rock Road,NULL,328-555-0180
7965,343,AW00018964,NULL,ThomasM Gonzalez,1966-09-06,S,"M         ",thomas45@adventure-works.com,4,High School,Skilled Manual,1,2,17 Chestnut,NULL,638-555-0111
7966,315,AW00018965,NULL,RichardA Turner,1972-10-12,M,"M         ",richard33@adventure-works.com,4,High School,Skilled Manual,1,3,3739 Donald Dr,NULL,702-555-0179
7967,299,AW00018966,NULL,Carly  Rai,1948-04-16,M,"F         ",carly15@adventure-works.com,4,Bachelors,Management,1,2,3978 Spring Hill Dr.,NULL,822-555-0113
7968,338,AW00018967,NULL,XavierL Clark,1948-01-22,M,"M         ",xavier17@adventure-works.com,3,Graduate Degree,Management,1,2,5180 Lacorso,NULL,465-555-0149
7969,54,AW00018968,NULL,Isaiah  Lopez,1953-04-11,M,"M         ",isaiah36@adventure-works.com,3,Graduate Degree,Management,1,2,4372 Carpetta Circle,NULL,159-555-0157
7970,626,AW00018969,NULL,AnnaL Cox,1948-01-09,M,"F         ",anna15@adventure-works.com,3,Graduate Degree,Management,1,2,5 Edwards Ave.,NULL,491-555-0113
7971,338,AW00018970,NULL,JasonG Roberts,1949-02-08,M,"M         ",jason34@adventure-works.com,3,Graduate Degree,Management,1,2,4252 Alpine Rd.,NULL,654-555-0146
7972,54,AW00018971,NULL,WyattF Moore,1948-08-11,M,"M         ",wyatt8@adventure-works.com,5,Bachelors,Management,1,2,384 Price Lane,NULL,895-555-0181
7973,60,AW00018972,NULL,BenjaminC Butler,1948-08-06,M,"M         ",benjamin15@adventure-works.com,5,Bachelors,Management,1,2,8153 Shoe St.,NULL,117-555-0115
7974,302,AW00018973,NULL,Kate  Yuan,1948-12-07,M,"F         ",kate5@adventure-works.com,5,Bachelors,Management,1,2,8316 La Salle St.,NULL,501-555-0171
7975,331,AW00018974,NULL,JamesJ Rodriguez,1948-11-22,M,"M         ",james93@adventure-works.com,5,Bachelors,Management,1,2,2987 Turner Dr.,NULL,782-555-0113
7976,334,AW00018975,NULL,SamuelK Bryant,1955-05-13,M,"M         ",samuel17@adventure-works.com,5,Partial High School,Clerical,0,2,4714 Zulu Court,NULL,385-555-0123
7977,539,AW00018976,NULL,Garrett  Howard,1949-10-19,S,"M         ",garrett16@adventure-works.com,4,High School,Professional,1,2,1760 Dubne Court,NULL,135-555-0153
7978,536,AW00018977,NULL,JacksonS Wang,1950-02-14,M,"M         ",jackson26@adventure-works.com,4,High School,Professional,0,2,5901 Buckthorn Court,NULL,660-555-0162
7979,52,AW00018978,NULL,Isaiah  Morgan,1955-08-04,M,"M         ",isaiah12@adventure-works.com,4,High School,Professional,0,2,8034 Cancroft Road,NULL,474-555-0163
7980,372,AW00018979,NULL,NoahE Taylor,1949-09-18,M,"M         ",noah49@adventure-works.com,4,High School,Professional,0,2,6647 Reva Dr,NULL,122-555-0116
7981,539,AW00018980,NULL,Sophia  Hernandez,1950-04-16,M,"F         ",sophia16@adventure-works.com,4,High School,Professional,0,2,9067 Indigo Ct.,NULL,116-555-0153
7982,352,AW00018981,NULL,SavannahS Watson,1949-10-25,M,"F         ",savannah7@adventure-works.com,4,Bachelors,Management,1,2,1711 La Mar Ct,NULL,713-555-0111
7983,623,AW00018982,NULL,Kyle  Baker,1950-10-05,S,"M         ",kyle46@adventure-works.com,4,High School,Professional,1,2,2118 Little Dr.,NULL,685-555-0144
7984,361,AW00018983,NULL,Destiny  Price,1956-10-16,M,"F         ",destiny48@adventure-works.com,5,High School,Professional,0,2,3761 Cancroft Road,NULL,625-555-0171
7985,618,AW00018984,NULL,ShelbyJ Rivera,1962-02-08,S,"F         ",shelby17@adventure-works.com,4,Bachelors,Management,1,2,2530 Seeno St,NULL,844-555-0115
7986,612,AW00018985,NULL,PaigeA Bailey,1950-07-21,M,"F         ",paige40@adventure-works.com,4,Bachelors,Management,1,2,9534 Country View Lane,NULL,572-555-0175
7987,68,AW00018986,NULL,RobertR Roberts,1951-01-09,S,"M         ",robert47@adventure-works.com,4,Bachelors,Management,1,2,9165 San Vincente Dr.,NULL,646-555-0161
7988,547,AW00018987,NULL,Hunter  Adams,1950-08-13,M,"M         ",hunter40@adventure-works.com,5,Bachelors,Management,1,2,6641 Morgan Territory Rd.,NULL,135-555-0180
7989,322,AW00018988,NULL,CourtneyA Baker,1950-07-05,S,"F         ",courtney13@adventure-works.com,5,Bachelors,Management,0,2,8727 Buena Vista Ave.,NULL,133-555-0128
7990,302,AW00018989,NULL,Cindy  Suri,1956-10-16,M,"F         ",cindy1@adventure-works.com,5,Bachelors,Management,1,2,3761 Canning Road,NULL,330-555-0173
7991,609,AW00018990,NULL,AmandaA Henderson,1951-08-22,M,"F         ",amanda26@adventure-works.com,5,Bachelors,Management,1,4,8719 Wilbur Drive,NULL,442-555-0182
7992,611,AW00018991,NULL,EvanH Cook,1951-10-30,M,"M         ",evan22@adventure-works.com,5,Bachelors,Management,1,4,3315 Providence Dr.,NULL,600-555-0142
7993,338,AW00018992,NULL,DavidW Perry,1952-04-17,M,"M         ",david40@adventure-works.com,4,Bachelors,Management,1,2,3316 Ringing Dr,NULL,663-555-0184
7994,299,AW00018993,NULL,KevinL Ross,1952-05-13,M,"M         ",kevin8@adventure-works.com,4,Bachelors,Management,1,2,7153 Bellord Ct,# 18,824-555-0115
7995,618,AW00018994,NULL,JacksonJ Allen,1958-11-17,M,"M         ",jackson46@adventure-works.com,2,Partial College,Professional,1,1,9890 Bloching Circle,NULL,461-555-0171
7996,298,AW00018995,NULL,MelissaA Gray,1952-10-29,S,"F         ",melissa28@adventure-works.com,2,Partial College,Professional,1,1,4956 Norcross Lane,NULL,734-555-0132
7997,383,AW00018996,NULL,Katherine  Turner,1953-05-12,M,"F         ",katherine53@adventure-works.com,2,Partial College,Professional,1,1,5277 Steven Way,NULL,915-555-0169
7998,642,AW00018997,NULL,Eric  King,1952-09-05,M,"M         ",eric59@adventure-works.com,2,Partial College,Professional,1,1,6556 Gilly Lane,NULL,922-555-0113
7999,546,AW00018998,NULL,Aidan  Bennett,1953-05-06,M,"M         ",aidan1@adventure-works.com,5,Bachelors,Management,1,3,9685 La Vista Ave.,NULL,493-555-0174
8000,543,AW00018999,NULL,Mackenzie  Watson,1952-10-21,M,"F         ",mackenzie7@adventure-works.com,5,Bachelors,Management,0,3,4234 Second Avenue,NULL,130-555-0197
8001,70,AW00019000,NULL,Makayla  Blue,1959-11-09,M,"F         ",makayla12@adventure-works.com,2,High School,Professional,1,2,3005 Potomac Drive,NULL,674-555-0196
8002,70,AW00019001,NULL,Fernando  Brown,1953-08-23,M,"M         ",fernando4@adventure-works.com,2,High School,Professional,0,2,1873 Mt. Whitney Dr,NULL,963-555-0129
8003,637,AW00019002,NULL,AlexisR Thompson,1954-04-07,M,"F         ",alexis13@adventure-works.com,2,Partial College,Professional,1,1,5665 Myrtle Drive,NULL,194-555-0153
8004,347,AW00019003,NULL,JaredL Stewart,1965-06-04,M,"M         ",jared24@adventure-works.com,2,Bachelors,Management,0,0,8006 Mark Twain Dr.,NULL,905-555-0188
8005,359,AW00019004,NULL,IanD Rogers,1959-08-31,M,"M         ",ian86@adventure-works.com,2,Bachelors,Management,1,0,3576 Silver Cypress Ct.,NULL,104-555-0193
8006,637,AW00019005,NULL,Lauren  Peterson,1954-09-24,S,"F         ",lauren15@adventure-works.com,2,Partial College,Professional,1,2,9535 Pear Dr.,NULL,804-555-0144
8007,536,AW00019006,NULL,Leslie  Martin,1955-10-18,M,"F         ",leslie0@adventure-works.com,2,Partial College,Professional,1,2,805 Stonyhill Circle,NULL,622-555-0196
8008,545,AW00019007,NULL,Mackenzie  Sanchez,1961-09-08,M,"F         ",mackenzie26@adventure-works.com,2,Partial College,Professional,1,2,3142 Meadow Glen Way,NULL,256-555-0121
8009,642,AW00019008,NULL,HaileyF Murphy,1955-11-08,S,"F         ",hailey6@adventure-works.com,2,High School,Professional,0,2,4837 Melrose Place,# 1,610-555-0178
8010,299,AW00019009,NULL,AriannaA Watson,1961-10-20,M,"F         ",arianna21@adventure-works.com,2,Partial College,Professional,1,1,678 Acardia Pl,NULL,180-555-0112
8011,311,AW00019010,NULL,Naomi  Ortega,1955-12-06,M,"F         ",naomi21@adventure-works.com,2,Partial College,Professional,1,1,8868 Sudan Loop,NULL,237-555-0193
8012,326,AW00019011,NULL,MariaM Cook,1956-02-06,M,"F         ",maria5@adventure-works.com,4,Partial College,Professional,1,1,5818 San Rafael,NULL,484-555-0164
8013,372,AW00019012,NULL,OscarC Bryant,1955-10-11,M,"M         ",oscar4@adventure-works.com,3,Bachelors,Management,1,1,3802 Glenmount Dr.,NULL,930-555-0134
8014,385,AW00019013,NULL,AmandaG Phillips,1956-05-07,S,"F         ",amanda49@adventure-works.com,3,Bachelors,Management,1,2,9873 Willow Avenue,NULL,242-555-0111
8015,53,AW00019014,NULL,JonathanJ Hernandez,1957-01-02,M,"M         ",jonathan48@adventure-works.com,2,High School,Professional,1,2,2966 St. George Dr.,NULL,215-555-0172
8016,59,AW00019015,NULL,ThomasJ Griffin,1962-02-07,M,"M         ",thomas23@adventure-works.com,2,High School,Professional,1,2,1889 String Drive,NULL,813-555-0168
8017,310,AW00019016,NULL,Sierra  Wright,1957-04-25,M,"F         ",sierra17@adventure-works.com,2,Partial College,Professional,1,2,1005 Fremont Street,NULL,485-555-0178
8018,310,AW00019017,NULL,ZoeL Brooks,1957-03-10,M,"F         ",zoe1@adventure-works.com,2,Partial College,Professional,1,2,1567 W Lake Drive,NULL,678-555-0110
8019,314,AW00019018,NULL,Nicole  Gray,1962-11-07,M,"F         ",nicole41@adventure-works.com,2,Partial College,Professional,1,2,1314 Westover Dr.,NULL,667-555-0155
8020,352,AW00019019,NULL,Jackson  Gonzales,1962-09-05,M,"M         ",jackson19@adventure-works.com,4,Partial College,Professional,1,1,4446 Walnut Lane,NULL,893-555-0174
8021,315,AW00019020,NULL,JackL Flores,1963-03-12,S,"M         ",jack12@adventure-works.com,2,Partial High School,Skilled Manual,1,2,279 Inverness Drive,Unit C3,737-555-0162
8022,635,AW00019021,NULL,MelissaR Russell,1963-11-18,S,"F         ",melissa15@adventure-works.com,2,Partial High School,Skilled Manual,0,2,4051 Daylight Place,NULL,159-555-0182
8023,326,AW00019022,NULL,SamanthaL Wood,1969-04-11,M,"F         ",samantha27@adventure-works.com,2,Partial High School,Skilled Manual,1,2,152 Mill Road,NULL,665-555-0155
8024,345,AW00019023,NULL,Arianna  Powell,1958-03-22,M,"F         ",arianna8@adventure-works.com,2,Partial High School,Skilled Manual,1,3,4682 Sunset Meadows Ln,NULL,445-555-0120
8025,618,AW00019024,NULL,Dalton  Russell,1958-02-03,S,"M         ",dalton66@adventure-works.com,2,Partial High School,Skilled Manual,1,3,9661 Walnut Blvd.,NULL,114-555-0156
8026,545,AW00019025,NULL,Aaron  Roberts,1958-05-05,S,"M         ",aaron37@adventure-works.com,2,Partial College,Professional,1,2,2625 Fremont St.,NULL,114-555-0110
8027,49,AW00019026,NULL,LoganJ Hayes,1958-05-06,S,"M         ",logan23@adventure-works.com,2,High School,Professional,1,2,5464 Olive Ave,NULL,758-555-0153
8028,207,AW00019027,NULL,MayraM Madan,1963-02-18,S,"F         ",mayra7@adventure-works.com,2,Partial College,Professional,1,4,"9bis, rue des Peupliers",NULL,1 (11) 500 555-0120
8029,211,AW00019028,NULL,Cedric  Wang,1968-05-22,M,"M         ",cedric1@adventure-works.com,2,Partial College,Professional,1,3,"74, rue Descartes",NULL,1 (11) 500 555-0182
8030,124,AW00019029,NULL,AliciaS Andersen,1963-02-10,M,"F         ",alicia11@adventure-works.com,2,High School,Professional,1,4,Rehstr 7777,NULL,1 (11) 500 555-0122
8031,130,AW00019030,NULL,MarcoC Arun,1973-08-14,M,"M         ",marco7@adventure-works.com,2,Partial College,Professional,0,2,Kulmer Straße 6,NULL,1 (11) 500 555-0123
8032,253,AW00019031,NULL,ReginaS Perez,1963-01-10,M,"F         ",regina20@adventure-works.com,2,High School,Professional,1,2,6469 Climbing Dr.,NULL,1 (11) 500 555-0129
8033,253,AW00019032,NULL,Katrina  Andersen,1962-10-13,S,"F         ",katrina11@adventure-works.com,2,High School,Professional,0,2,9838 Stallion Way,NULL,1 (11) 500 555-0189
8034,203,AW00019033,NULL,Omar  Lin,1962-03-01,S,"M         ",omar7@adventure-works.com,2,Partial College,Professional,1,4,"57, rue de la Comédie",NULL,1 (11) 500 555-0164
8035,117,AW00019034,NULL,TabithaJ Diaz,1962-04-23,S,"F         ",tabitha22@adventure-works.com,3,High School,Professional,1,4,Königsteiner Straße 5,NULL,1 (11) 500 555-0146
8036,161,AW00019035,NULL,StanleyC Schmidt,1962-03-24,M,"M         ",stanley11@adventure-works.com,3,High School,Professional,1,4,Postfach 2 66 66,NULL,1 (11) 500 555-0121
8037,242,AW00019036,NULL,AllenD Rana,1960-10-23,M,"M         ",allen9@adventure-works.com,3,Partial College,Professional,1,3,9900 Clearbrook Drive,NULL,1 (11) 500 555-0132
8038,264,AW00019037,NULL,MarshallE Chen,1961-02-10,M,"M         ",marshall1@adventure-works.com,3,High School,Professional,1,3,5569 Rubiem Ct.,NULL,1 (11) 500 555-0177
8039,171,AW00019038,NULL,Joe  Patel,1960-02-13,S,"M         ",joe7@adventure-works.com,3,Partial College,Professional,1,1,Reiherweg 5074,NULL,1 (11) 500 555-0177
8040,213,AW00019039,NULL,MelvinA Pal,1949-08-11,M,"M         ",melvin10@adventure-works.com,5,Bachelors,Management,0,2,"820, avenue de Malakoff",NULL,1 (11) 500 555-0183
8041,151,AW00019040,NULL,EugeneJ Sun,1950-03-04,M,"M         ",eugene17@adventure-works.com,3,Bachelors,Management,1,4,Postfach 66 07 00,NULL,1 (11) 500 555-0165
8042,196,AW00019041,NULL,AutumnA Zheng,1950-11-30,S,"F         ",autumn19@adventure-works.com,5,High School,Professional,1,2,"83, avenue des Champs-Elysées",NULL,1 (11) 500 555-0165
8043,127,AW00019042,NULL,RonnieW Cai,1956-05-08,M,"M         ",ronnie18@adventure-works.com,5,Partial College,Professional,0,2,Celler Weg 30,NULL,1 (11) 500 555-0121
8044,161,AW00019043,NULL,JessicaG Jones,1950-12-08,M,"F         ",jessica50@adventure-works.com,2,Graduate Degree,Management,0,4,Wolfgangstraße 62,NULL,1 (11) 500 555-0131
8045,255,AW00019044,NULL,CesarL Rana,1950-09-29,M,"M         ",cesar10@adventure-works.com,4,Bachelors,Management,1,4,2669 Clark Creek Rd.,NULL,1 (11) 500 555-0114
8046,184,AW00019045,NULL,RossD Rodriguez,1952-01-31,S,"M         ",ross18@adventure-works.com,5,Partial College,Professional,1,2,"2, avenue des Ternes",NULL,1 (11) 500 555-0146
8047,158,AW00019046,NULL,ShawnaF Raje,1951-08-11,M,"F         ",shawna15@adventure-works.com,3,Bachelors,Management,1,4,Pascalstr 2,NULL,1 (11) 500 555-0113
8048,238,AW00019047,NULL,SydneyA Walker,1951-09-07,M,"F         ",sydney85@adventure-works.com,4,Partial College,Professional,1,4,4691 West Street,NULL,1 (11) 500 555-0193
8049,256,AW00019048,NULL,BryantS Raman,1952-04-15,M,"M         ",bryant11@adventure-works.com,4,Partial College,Professional,0,4,5979 Lynwood Drive,NULL,1 (11) 500 555-0114
8050,277,AW00019049,NULL,Craig  Gutierrez,1952-04-11,M,"M         ",craig12@adventure-works.com,4,Bachelors,Management,1,4,8486 Kipling Court,NULL,1 (11) 500 555-0196
8051,236,AW00019050,NULL,Joel  Chapman,1964-10-21,M,"M         ",joel1@adventure-works.com,3,Partial College,Professional,0,1,9059 Northgate Road,NULL,1 (11) 500 555-0168
8052,220,AW00019051,NULL,TaylorM Henderson,1959-11-17,S,"F         ",taylor30@adventure-works.com,4,High School,Professional,1,1,"253, rue Lamarck",NULL,1 (11) 500 555-0179
8053,186,AW00019052,NULL,Kristi  Kapoor,1959-12-13,M,"F         ",kristi17@adventure-works.com,4,High School,Professional,1,2,"955, rue Basse-du-Rocher",NULL,1 (11) 500 555-0156
8054,133,AW00019053,NULL,GeraldL Jordan,1960-02-18,S,"M         ",gerald30@adventure-works.com,3,Partial College,Professional,0,4,Lindenalle 4200,NULL,1 (11) 500 555-0163
8055,260,AW00019054,NULL,ArthurM Alonso,1959-12-19,S,"M         ",arthur32@adventure-works.com,3,High School,Professional,0,4,8564 Redhead Way,NULL,1 (11) 500 555-0173
8056,262,AW00019055,NULL,Garrett  Bailey,1959-10-13,M,"M         ",garrett20@adventure-works.com,3,High School,Professional,1,4,2702 Alan Dr.,NULL,1 (11) 500 555-0182
8057,218,AW00019056,NULL,CarlaC Van,1959-01-01,M,"F         ",carla7@adventure-works.com,3,Bachelors,Management,1,4,"1102, rue Maillard",NULL,1 (11) 500 555-0151
8058,135,AW00019057,NULL,JoannaA Ramos,1964-09-12,M,"F         ",joanna16@adventure-works.com,3,Bachelors,Management,0,2,Celler Weg 4141,NULL,1 (11) 500 555-0148
8059,243,AW00019058,NULL,ShawnL Goel,1958-12-03,M,"M         ",shawn21@adventure-works.com,4,Partial College,Professional,1,2,1025 Holly Oak Drive,NULL,1 (11) 500 555-0113
8060,252,AW00019059,NULL,GeorgeA Rodriguez,1958-08-25,M,"M         ",george26@adventure-works.com,5,Partial College,Professional,1,2,526 Oak Street,NULL,1 (11) 500 555-0123
8061,265,AW00019060,NULL,StephanieS Stone,1958-11-15,M,"F         ",stephanie3@adventure-works.com,3,Bachelors,Management,1,4,780 F Mt Hood Circle,NULL,1 (11) 500 555-0180
8062,199,AW00019061,NULL,Heather  Gao,1957-09-07,S,"F         ",heather14@adventure-works.com,4,Partial College,Professional,1,2,"98, place de la Concorde",NULL,1 (11) 500 555-0150
8063,202,AW00019062,NULL,EricaM Zhou,1958-03-25,M,"F         ",erica8@adventure-works.com,4,Partial College,Professional,1,2,Attaché de Presse,NULL,1 (11) 500 555-0177
8064,224,AW00019063,NULL,Gabrielle  Kelly,1958-05-23,M,"F         ",gabrielle20@adventure-works.com,4,High School,Professional,1,2,"477, rue des Ecoles",NULL,1 (11) 500 555-0194
8065,118,AW00019064,NULL,VeronicaC Madan,1958-06-15,M,"F         ",veronica8@adventure-works.com,4,High School,Professional,1,2,Celler Weg 2949,NULL,1 (11) 500 555-0191
8066,168,AW00019065,NULL,MicheleA Arun,1957-10-22,M,"F         ",michele62@adventure-works.com,4,Partial College,Professional,0,2,Krönerweg 9249,NULL,1 (11) 500 555-0115
8067,238,AW00019066,NULL,Dylan  Sharma,1957-07-22,M,"M         ",dylan29@adventure-works.com,4,Partial College,Professional,0,3,5332 Beauty St,NULL,1 (11) 500 555-0164
8068,160,AW00019067,NULL,MistyR Luo,1956-08-07,M,"F         ",misty7@adventure-works.com,4,High School,Professional,1,3,Postfach 55 00 00,NULL,1 (11) 500 555-0162
8069,162,AW00019068,NULL,AlmaL. Son,1956-10-07,M,"F         ",alma1@adventure-works.com,4,Partial College,Professional,0,3,Kurfürstenstr 4124,NULL,149-555-0100
8070,220,AW00019069,NULL,Thomas  Hall,1961-07-08,M,"M         ",thomas84@adventure-works.com,4,High School,Management,1,3,"811, rue Basse-du-Rocher",NULL,1 (11) 500 555-0133
8071,245,AW00019070,NULL,KristopherM Garcia,1956-03-26,M,"M         ",kristopher13@adventure-works.com,4,High School,Management,1,3,5665 Maywood Lane,NULL,1 (11) 500 555-0184
8072,245,AW00019071,NULL,Joe  Jimenez,1955-10-13,M,"M         ",joe29@adventure-works.com,4,High School,Management,0,3,9000 Adobe St,NULL,1 (11) 500 555-0179
